ID,Name,PubChem CID,CAS number,canonical SMILES,Taste,Class taste,Reference_(cod)/[pp],taste_word_count,taste_has_multiple,smiles_length,num_carbons,num_oxygens,num_nitrogens,num_sulfurs,num_halogens,num_rings,num_aromatic,num_double_bonds,num_triple_bonds,num_brackets,num_branches,C_O_ratio,N_C_ratio,ring_aromatic_ratio,heteroatom_ratio
2166,Isobutyl salicylate,6873,87-19-4,CC(C)COC(=O)c1ccccc1O,Bitter,Bitterness,Dagan-Wiener2019_(709),1,False,21,5,3,0,0,0,2,6,1,0,0,4,1.25,0.0,2.0,0.13636363636363635
2167,Isodonal,*,16964-56-0,CC(=O)OCC12C(CCC(C)(C)C1C=O)OC(=O)C13CC(CC(O)C21)C(=C)C3=O,Bitter,Bitterness,Kubota1969_(I); Shallenberger1993_[373],1,False,58,22,7,0,0,0,8,0,5,0,0,16,2.75,0.0,0.0,0.11864406779661017
2168,Isoeugenyl methyl ether,637776,6379-72-2,COc1ccc(cc1OC)C=CC,Bitter,Bitterness,Dagan-Wiener2019_(739),1,False,18,5,2,0,0,0,2,6,1,0,0,2,1.6666666666666667,0.0,2.0,0.10526315789473684
2169,Isoflavone,72304,574-12-9,O=C1C(=COc2ccccc12)c1ccccc1,Bitter,Bitterness,Dagan-Wiener2019_(919),1,False,27,3,2,0,0,0,6,12,2,0,0,2,1.0,0.0,1.7142857142857142,0.07142857142857142
2170,Isolipidiol,14589530,*,CC1C(O)CC2C1C1OC(=O)C(C)C1C(O)CC2=C,Bitter,Bitterness,Cravotto2005_(12),1,False,35,15,4,0,0,0,6,0,2,0,0,8,3.0,0.0,0.0,0.1111111111111111
2171,Isoliquiritigenin,638278,961-29-5,Oc1ccc(cc1)C=CC(=O)c1ccc(cc1O)O,Bitter,Bitterness,Dagan-Wiener2019_(906),1,False,31,3,4,0,0,0,4,12,2,0,0,6,0.6,0.0,2.4,0.125
2172,Isolupinine,234540,6267-48-7,OCC1CCCC2CCCC[N+]12[O-],Bitter,Bitterness,Dagan-Wiener2019_(1316),1,False,23,10,2,1,0,0,4,0,0,0,4,0,3.3333333333333335,0.09090909090909091,0.0,0.125
2173,Isometheptene mucate,24109,*,CNC(C)CCC=C(C)C.OC(C(O)C(O)C(O)=O)C(O)C(O)=O,Bitter,Bitterness,Dagan-Wiener2019_(274),1,False,44,15,8,1,0,0,0,0,3,0,0,16,1.6666666666666667,0.0625,0.0,0.2
2174,Isopimpinellin,68079,482-27-9,COc1c2c(c(c3c1OC(=O)C=C3)OC)C=CO2,Bitter,Bitterness,Dagan-Wiener2017; Dagan-Wiener2019_(1226),1,False,33,7,5,0,0,0,6,6,3,0,0,6,1.1666666666666667,0.0,0.8571428571428571,0.14705882352941177
2175,Isopropyl alcohol,3776,67-63-0,CC(C)O,Slightly bitter,Bitterness,Dagan-Wiener2019_(275),2,False,6,3,1,0,0,0,0,0,0,0,0,2,1.5,0.0,0.0,0.14285714285714285
2176,Isorhamnetin,5281654,480-19-3,COc1cc(ccc1O)C1=C(O)C(=O)c2c(cc(cc2O1)O)O,Bitter,Bitterness,Dagan-Wiener2019_(885),1,False,41,4,7,0,0,0,6,12,2,0,0,10,0.5,0.0,1.7142857142857142,0.16666666666666666
2177,Isoxanthohumol,513197,521-48-2,COc1cc(c(c2c1C(=O)CC(O2)c1ccc(cc1)O)CC=C(C)C)O,Bitter,Bitterness,Dagan-Wiener2019_(75),1,False,46,9,5,0,0,0,6,12,2,0,0,12,1.5,0.0,1.7142857142857142,0.10638297872340426
2178,Isoxanthohumol H,23251195,*,COc1cc(c(c2c1C(=O)CC(O2)c1ccc(cc1)O)CCC(C)(C)O)O,Bitter,Bitterness,Dagan-Wiener2019_(1022),1,False,48,9,6,0,0,0,6,12,1,0,0,14,1.2857142857142858,0.0,1.7142857142857142,0.12244897959183673
2179,Isoxanthohumol M,122363515,*,COc1cc(c(c2c1C(=O)CC(O2)c1ccc(cc1)O)CCC(C)(C)OC)O,Bitter,Bitterness,Dagan-Wiener2019_(1029),1,False,49,10,6,0,0,0,6,12,1,0,0,14,1.4285714285714286,0.0,1.7142857142857142,0.12
2180,Isoxanthohumol P,122363511,*,CCOC(C)(C)CCc1c(cc(c2c1OC(CC2=O)c1ccc(cc1)O)OC)O,Bitter,Bitterness,Dagan-Wiener2019_(1015),1,False,48,11,6,0,0,0,6,12,1,0,0,12,1.5714285714285714,0.0,1.7142857142857142,0.12244897959183673
2181,Isoxantholupon,122363509,*,CC(C)=CCC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C2=C1OC(CC2=O)c1ccc(cc1)O,Bitter,Bitterness,Dagan-Wiener2019_(1010),1,False,66,24,5,0,0,0,6,6,7,0,0,18,4.0,0.0,0.8571428571428571,0.07462686567164178
2182,Isoxsuprine hydrochloride,11368,579-56-6,Cl.CC(COc1ccccc1)NC(C)C(O)c1ccc(cc1)O,Bitter,Bitterness,Dagan-Wiener2019_(276),1,False,37,6,3,1,0,1,4,12,0,0,0,8,1.5,0.14285714285714285,2.4,0.10526315789473684
2183,IT,18218220,59652-61-8,CCC(C)C(N)C(=O)NC(C(C)O)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,30,10,4,2,0,0,0,0,2,0,0,12,2.0,0.18181818181818182,0.0,0.1935483870967742
2184,IV,449407,41017-96-3,CCC(C)C(N)C(=O)NC(C(C)C)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,30,11,3,2,0,0,0,0,2,0,0,12,2.75,0.16666666666666666,0.0,0.16129032258064516
2185,IW,7019085,13589-06-5,CCC(C)C(N)C(=O)NC(CC1=CNc2ccccc12)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,40,11,3,3,0,0,4,6,3,0,0,10,2.75,0.25,1.2,0.14634146341463414
2186,Kaempferol,5280863,520-18-3,OC1=C(Oc2cc(cc(c2C1=O)O)O)c1ccc(cc1)O,Bitter,Bitterness,Dagan-Wiener2019_(886),1,False,37,3,6,0,0,0,6,12,2,0,0,8,0.42857142857142855,0.0,1.7142857142857142,0.15789473684210525
2187,Kaempferol 3-O-β-D-(6''-O-malonyl)-glucoside,14162699,81149-02-2,OC1C(O)C(COC(=O)CC(O)=O)OC(OC2=C(Oc3cc(cc(c3C2=O)O)O)c2ccc(cc2)O)C1O,Bitter,Bitterness,Dagan-Wiener2019_(1038),1,False,68,12,14,0,0,0,8,12,4,0,0,18,0.8,0.0,1.3333333333333333,0.2028985507246377
2188,Kaempferol-3-O-β-D-glucopyranoside,5282102,480-10-4,OCC1OC(OC2=C(Oc3cc(cc(c3C2=O)O)O)c2ccc(cc2)O)C(O)C(O)C1O,Bitter,Bitterness,Dagan-Wiener2019_(1037),1,False,56,9,11,0,0,0,8,12,2,0,0,14,0.75,0.0,1.3333333333333333,0.19298245614035087
2189,KAVPYPPQ,*,*,CC(C)C(NC(=O)C(C)NC(=O)C(N)CCCCN)C(=O)N1CCCC1C(=O)NC(Cc1ccc(cc1)O)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(O)=O,Bitter,Bitterness,Charoenkwan2020,1,False,113,37,11,10,0,0,8,6,9,0,0,32,3.0833333333333335,0.2631578947368421,0.6666666666666666,0.18421052631578946
2190,KF,151410,6235-35-4,NCCCCC(N)C(=O)NC(Cc1ccccc1)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,33,9,3,3,0,0,2,6,2,0,0,8,2.25,0.3,2.0,0.17647058823529413
2191,Khellin,3828,82-02-0,COc1c2c(c(c3c1OC(=CC3=O)C)OC)C=CO2,Bitter,Bitterness,Dagan-Wiener2019_(278),1,False,34,8,5,0,0,0,6,6,3,0,0,6,1.3333333333333333,0.0,0.8571428571428571,0.14285714285714285
2192,KLHENIAR,*,*,CCC(C)C(NC(=O)C(CC(N)=O)NC(=O)C(CCC(O)=O)NC(=O)C(CC1=CNC=N1)NC(=O)C(CC(C)C)NC(=O)C(N)CCCCN)C(=O)NC(C)C(=O)NC(CCCN=C(N)N)C(O)=O,Bitter,Bitterness,Charoenkwan2020,1,False,126,42,12,15,0,0,2,0,13,0,0,42,3.230769230769231,0.3488372093023256,0.0,0.2125984251968504
2193^,Kokusaginine,10227,484-08-2,COc1cc2nc3c(c(c2cc1OC)OC)C=CO3,Bitter,Bitterness,Dagan-Wiener2017,1,False,30,5,4,0,0,0,6,10,1,0,0,4,1.0,0.0,1.4285714285714286,0.12903225806451613
2194,KP,171204,52766-27-5,NCCCCC(N)C(=O)N1CCCC1C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,27,11,3,3,0,0,2,0,2,0,0,6,2.75,0.25,0.0,0.21428571428571427
2195,KPF,71352468,112805-80-8,NCCCCC(N)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,45,14,4,4,0,0,4,6,3,0,0,10,2.8,0.26666666666666666,1.2,0.17391304347826086
2196,KPK,444454,*,NCCCCC(N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,41,17,4,5,0,0,2,0,3,0,0,10,3.4,0.2777777777777778,0.0,0.21428571428571427
2197,KPPFIV,*,*,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(N)CCCCN)C(=O)NC(C(C)C)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,86,30,7,7,0,0,6,6,6,0,0,24,3.75,0.22580645161290322,0.8571428571428571,0.16091954022988506
2198,Labetalol-HCl,71412,32780-64-6,Cl.CC(CCc1ccccc1)NCC(O)c1ccc(c(c1)C(N)=O)O,Bitter,Bitterness,Dagan-Wiener2019_(690),1,False,42,7,3,2,0,1,4,12,1,0,0,10,1.75,0.25,2.4,0.11627906976744186
2199,Lactucin,442266,1891-29-8,CC1=C2C(C3OC(=O)C(=C)C3C(O)C1)C(=CC2=O)CO,Bitter,Bitterness,Dagan-Wiener2017; Dagan-Wiener2019_(1269),1,False,41,15,5,0,0,0,6,0,5,0,0,10,2.5,0.0,0.0,0.11904761904761904
2200,Lactucin-15-oxalate,102242109,*,CC1=C2C(C3OC(=O)C(=C)C3C(O)C1)C(=CC2=O)COC(=O)C(O)=O,Bitter,Bitterness,Dagan-Wiener2019_(1271),1,False,52,17,8,0,0,0,6,0,7,0,0,14,1.8888888888888888,0.0,0.0,0.1509433962264151
2201,Lactucopicrin,174863,6466-74-6,CC1=C2C(C3OC(=O)C(=C)C3C(O)C1)C(=CC2=O)COC(=O)Cc1ccc(cc1)O,Bitter,Bitterness,Dagan-Wiener2019_(1270),1,False,58,17,7,0,0,0,8,6,6,0,0,14,2.125,0.0,0.6666666666666666,0.11864406779661017
2202,Lactucopicrin-15-oxalate,102242110,*,CC1=C2C(C3OC(=O)C(=C)C3C(C1)OC(=O)Cc1ccc(cc1)O)C(=CC2=O)COC(=O)C(O)=O,Bitter,Bitterness,Dagan-Wiener2019_(1272),1,False,69,19,10,0,0,0,8,6,8,0,0,18,1.7272727272727273,0.0,0.6666666666666666,0.14285714285714285
2203,Lactupicrin,174880,65725-11-3,CC1=C2C(C3OC(=O)C(=C)C3C(C1)OC(=O)Cc1ccc(cc1)O)C(=CC2=O)CO,Bitter,Bitterness,Dagan-Wiener2017; Dagan-Wiener2019_(1294),1,False,58,17,7,0,0,0,8,6,6,0,0,14,2.125,0.0,0.6666666666666666,0.11864406779661017
2204,Laevuflex,440545,10489-81-3,OCC1(O)OCC(O)C(O)C1O,Bitter,Bitterness,Dagan-Wiener2019_(659),1,False,20,6,6,0,0,0,2,0,0,0,0,6,0.8571428571428571,0.0,0.0,0.2857142857142857
2205,Lafutidine,5282136,118288-08-7,O=C(CS(=O)CC1=CC=CO1)NCC=CCOc1cc(ccn1)CN1CCCCC1,Slightly bitter,Bitterness,Dagan-Wiener2019_(280),2,False,47,17,4,2,1,0,6,6,5,0,0,6,3.4,0.1111111111111111,0.8571428571428571,0.14583333333333334
2206,LAGNQEEE,*,*,CC(C)CC(N)C(=O)NC(C)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(O)=O,Bitter,Bitterness,Charoenkwan2020,1,False,117,35,17,10,0,0,0,0,13,0,0,42,1.9444444444444444,0.2777777777777778,0.0,0.2288135593220339
2207,Lagonin,*,*,COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)C(O)CC12,Bitter,Bitterness,Dagan-Wiener2017,1,False,49,17,10,0,0,0,6,0,2,0,0,14,1.5454545454545454,0.0,0.0,0.2
2208,L-Ala-L-Leu,96801,3303-34-2,CC(C)CC(NC(=O)C(C)N)C(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Kim2006,1,False,26,9,3,2,0,0,0,0,2,0,0,10,2.25,0.2,0.0,0.18518518518518517
2209,L-Ala-L-Val,96799,3303-45-5,CC(C)C(NC(=O)C(C)N)C(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Kim2006,1,False,25,8,3,2,0,0,0,0,2,0,0,10,2.0,0.2222222222222222,0.0,0.19230769230769232
2210,Lappaconitine,5281279,32854-75-4,CCN1CC2(CCC(OC)C34C2CC(C13)C1(O)CC(OC)C2CC4C1(O)C2OC)OC(=O)c1ccccc1NC(C)=O,Bitter,Bitterness,Dagan-Wiener2019_(281),1,False,74,26,8,2,0,0,14,6,2,0,0,16,2.888888888888889,0.07407407407407407,0.4,0.13333333333333333
2211,L-Arginine,6322,74-79-3,NC(CCCNC(N)=N)C(O)=O,Bitter,Bitterness,Belitz2009_[35]; Dagan-Wiener2019_(1155); Kim2006; Shallenberger1993_[228],1,False,20,6,2,4,0,0,0,0,2,0,0,6,2.0,0.5714285714285714,0.0,0.2857142857142857
2212,L-Aspartyl-L-alanine methyl ester,44382885,*,COC(=O)C(C)NC(=O)C(N)CC(O)=O,Bitter,Bitterness,Ariyoshi1976_(10); Miyashita1986a_(91); Shallenberger1993_[235],1,False,28,8,5,2,0,0,0,0,3,0,0,10,1.3333333333333333,0.2222222222222222,0.0,0.2413793103448276
2213,L-Aspartyl-L-alanyl tetramethylcyclopentyl,*,*,CC(NC(=O)C(N)CC(O)=O)C(=O)NC1C(C)(C)CCC1(C)C,Bitter,Bitterness,Shallenberger1993_[239],1,False,44,16,4,3,0,0,2,0,3,0,0,16,3.2,0.17647058823529413,0.0,0.15555555555555556
2214,L-Asp-D-Phe-OMe,6992065,22839-65-2,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(O)=O,Bitter(5); Non-sweet(2),Bitterness,"Ariyoshi1976_(5b,23); Belitz2009_[37,38]; Miyashita1986a_(101); Walters1996; Wong2018_[315]",2,True,36,8,5,2,0,0,2,6,3,0,0,10,1.3333333333333333,0.2222222222222222,2.0,0.1891891891891892
2215,L-Asp-L-Nva-Oet,*,*,CCCC(NC(=O)C(N)CC(O)=O)C(=O)OCC,Bitter,Bitterness,Ariyoshi1976_(19); Miyashita1986a_(93),1,False,31,11,5,2,0,0,0,0,3,0,0,10,1.8333333333333333,0.16666666666666666,0.0,0.21875
2216,LD,7019087,32949-40-9,CC(C)CC(N)C(=O)NC(CC(O)=O)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,32,10,5,2,0,0,0,0,3,0,0,12,1.6666666666666667,0.18181818181818182,0.0,0.21212121212121213
2217,LEQLL,10153321,*,CC(C)CC(N)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(O)=O,Bitter,Bitterness,Charoenkwan2020,1,False,80,28,9,6,0,0,0,0,7,0,0,30,2.8,0.20689655172413793,0.0,0.18518518518518517
2218,Leu-Leu-Leu,82546,10329-75-6,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Dagan-Wiener2019_(833); Kim2006,1,False,46,18,4,3,0,0,0,0,3,0,0,18,3.6,0.15789473684210525,0.0,0.14893617021276595
2219,Leu-Phe,6992310,3063-05-6,CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(O)=O,Bitter,Bitterness,Belitz2009_[86]; Charoenkwan2020; Kim2006,1,False,34,9,3,2,0,0,2,6,2,0,0,10,2.25,0.2,2.0,0.14285714285714285
2220,Leu-Trp,6992319,5156-22-9,CC(C)CC(N)C(=O)NC(CC1=CNc2ccccc12)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Dagan-Wiener2019_(828); Kim2006,1,False,40,11,3,3,0,0,4,6,3,0,0,10,2.75,0.25,1.2,0.14634146341463414
2221,LGG,70910,1187-50-4,CC(C)CC(N)C(=O)NCC(=O)NCC(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,30,10,4,3,0,0,0,0,3,0,0,10,2.0,0.2727272727272727,0.0,0.22580645161290322
2222,LGGG,189027,14857-78-4,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)NCC(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,37,12,5,4,0,0,0,0,4,0,0,12,2.0,0.3076923076923077,0.0,0.23684210526315788
2223,LGGGG,*,*,CC(C)CC(N)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,44,14,6,5,0,0,0,0,5,0,0,14,2.0,0.3333333333333333,0.0,0.24444444444444444
2224,LGL,88047,19408-48-1,CC(C)CC(N)C(=O)NCC(=O)NC(CC(C)C)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,38,14,4,3,0,0,0,0,3,0,0,14,2.8,0.2,0.0,0.1794871794871795
2225,L-Glu-L-Phe-OMe,*,*,COC(=O)C(Cc1ccccc1)NC(=O)C(N)CCC(O)=O,Bitter,Bitterness,Ariyoshi1976_(25),1,False,37,9,5,2,0,0,2,6,3,0,0,10,1.5,0.2,2.0,0.18421052631578946
2226,L-Gly-D-Leu,1715077,688-13-1,CC(C)CC(NC(=O)CN)C(O)=O,Bitter,Bitterness,Belitz2009_[36],1,False,23,8,3,2,0,0,0,0,2,0,0,8,2.0,0.2222222222222222,0.0,0.20833333333333334
2227,L-Gly-D-Phe,182174,34258-14-5,NCC(=O)NC(Cc1ccccc1)C(O)=O,Bitter,Bitterness,Belitz2009_[36],1,False,26,5,3,2,0,0,2,6,2,0,0,6,1.25,0.3333333333333333,2.0,0.18518518518518517
2228,L-Gly-L-Leu,92843,869-19-2,CC(C)CC(NC(=O)CN)C(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Dagan-Wiener2019_(834); Kim2006,1,False,23,8,3,2,0,0,0,0,2,0,0,8,2.0,0.2222222222222222,0.0,0.20833333333333334
2229,L-Gly-L-Phe,92953,3321-03-7,NCC(=O)NC(Cc1ccccc1)C(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Dagan-Wiener2019_(835); Kim2006,1,False,26,5,3,2,0,0,2,6,2,0,0,6,1.25,0.3333333333333333,2.0,0.18518518518518517
2230,LGYLEQLL,*,*,CC(C)CC(N)C(=O)NCC(=O)NC(Cc1ccc(cc1)O)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(O)=O,Bitter,Bitterness,Charoenkwan2020,1,False,123,39,13,9,0,0,2,6,10,0,0,44,2.7857142857142856,0.225,2.0,0.1774193548387097
2231,L-Histidine ,6274,71-00-1,NC(CC1=CN=CN1)C(O)=O,Bitter(2); Bitter/Slightly bitter; Non-sweet,Bitterness,Belitz2009_[35]; Dagan-Wiener2019_(705); Shallenberger1993_[227]; Wong2018_[313],4,True,20,6,2,3,0,0,2,0,3,0,0,4,2.0,0.42857142857142855,0.0,0.23809523809523808
2232,LI,7010534,36077-41-5,CCC(C)C(NC(=O)C(N)CC(C)C)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,31,12,3,2,0,0,0,0,2,0,0,12,3.0,0.15384615384615385,0.0,0.15625
2233,Lidocaine,3676,137-58-6,CCN(CC)CC(=O)Nc1c(cccc1C)C,Bitter,Bitterness,Dagan-Wiener2019_(969),1,False,26,8,1,2,0,0,2,6,1,0,0,6,4.0,0.2222222222222222,2.0,0.1111111111111111
2234,Lidocaine HCl,6314,73-78-9,Cl.CCN(CC)CC(=O)Nc1c(cccc1C)C,Extremely bitter; Bitter,Bitterness,Dagan-Wiener2017; Dagan-Wiener2019_(1242),3,True,29,8,1,2,0,1,2,6,1,0,0,6,4.0,0.2222222222222222,2.0,0.1
2235^,Lidocaine N-methyl hydrochloride,9795082,5369-00-6,[Cl-].Cc1cccc(c1NC(=O)C[N+](C)(C)C)C,Bitter,Bitterness,Saroli1984_(1); Saroli1985_(24),1,False,36,7,1,2,0,1,2,6,1,0,4,8,3.5,0.25,2.0,0.08108108108108109
2236,Limonin,179651,1180-71-8,CC1(C)OC2CC(=O)OCC32C2CCC4(C)C(OC(=O)C5OC45C2(C)C(=O)CC13)C1=COC=C1,Bitter,Bitterness,Belitz2009_[820]; Borrego1999_[41]; Dagan-Wiener2019_(114); Ley2012_[21]; Wong2018_[297],1,False,67,26,8,0,0,0,14,0,5,0,0,14,2.888888888888889,0.0,0.0,0.11764705882352941
2237,Linamarin,11128,554-35-8,CC(C)(OC1OC(CO)C(O)C(O)C1O)C#N,Bitter,Bitterness,Dagan-Wiener2019_(282),1,False,30,10,6,1,0,0,2,0,0,1,0,10,1.4285714285714286,0.09090909090909091,0.0,0.22580645161290322
2238,Lincomycin hydrochloride,64710,859-18-7,Cl.CCCC1CC(N(C)C1)C(=O)NC(C(C)O)C1OC(SC)C(O)C(O)C1O,Bitter,Bitterness,Dagan-Wiener2019_(283),1,False,51,18,6,2,1,1,4,0,1,0,0,16,2.5714285714285716,0.10526315789473684,0.0,0.17307692307692307
2239,Liquiritigenin,1889,69097-97-8,Oc1ccc(cc1)C1CC(=O)c2ccc(cc2O1)O,Bitter,Bitterness,Dagan-Wiener2019_(896),1,False,32,3,4,0,0,0,6,12,1,0,0,6,0.6,0.0,1.7142857142857142,0.12121212121212122
2240,L-Isoleucine,6306,73-32-5,CCC(C)C(N)C(O)=O,Bitter,Bitterness,Belitz2009_[35]; Dagan-Wiener2019_(269); Glaser1999_[19]; Shallenberger1993_[229],1,False,16,6,2,1,0,0,0,0,1,0,0,6,2.0,0.14285714285714285,0.0,0.17647058823529413
2241,Lithium bromide,82050,7550-35-8,[Li+].[Br-],Slightly bitter,Bitterness,Dagan-Wiener2019_(284),2,False,11,0,0,0,0,1,0,0,0,0,4,0,0.0,0.0,0.0,0.0
2242,L-Leucine,6106,61-90-5,CC(C)CC(N)C(O)=O,Bitter(4); Slightly bitter; Non-sweet,Bitterness,Belitz2009_[35]; Dagan-Wiener2019_(751); Glaser1999_[19]; Kim2006; Shallenberger1993_[230]; Wong2018_[313],4,True,16,6,2,1,0,0,0,0,1,0,0,6,2.0,0.14285714285714285,0.0,0.17647058823529413
2243,L-Leu-D-Leu,6992076,17665-02-0,CC(C)CC(N)C(=O)NC(CC(C)C)C(O)=O,Bitter,Bitterness,Belitz2009_[36],1,False,31,12,3,2,0,0,0,0,2,0,0,12,3.0,0.15384615384615385,0.0,0.15625
2244,L-Leu-L-Ala,81721,7298-84-2,CC(C)CC(N)C(=O)NC(C)C(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Kim2006,1,False,26,9,3,2,0,0,0,0,2,0,0,10,2.25,0.2,0.0,0.18518518518518517
2245,L-Leu-L-Gly,97364,686-50-0,CC(C)CC(N)C(=O)NCC(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Kim2006,1,False,23,8,3,2,0,0,0,0,2,0,0,8,2.0,0.2222222222222222,0.0,0.20833333333333334
2246,L-Leu-L-Leu,76807,3303-31-9,CC(C)CC(N)C(=O)NC(CC(C)C)C(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Kim2006,1,False,31,12,3,2,0,0,0,0,2,0,0,12,3.0,0.15384615384615385,0.0,0.15625
2247,LLG,7019089,4464-36-2,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NCC(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,38,14,4,3,0,0,0,0,3,0,0,14,2.8,0.2,0.0,0.1794871794871795
2248,LLLL,*,*,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(O)=O,Bitter,Bitterness,Charoenkwan2020; Kim2006,1,False,61,24,5,4,0,0,0,0,4,0,0,24,4.0,0.16,0.0,0.14516129032258066
2249,L-Lysine,5962,56-87-1,NCCCCC(N)C(O)=O,Bitter(2); Sweet/Bitter,Bitterness,Belitz2009_[35]; Dagan-Wiener2019_(1153); Shallenberger1993_[227],2,True,15,6,2,2,0,0,0,0,1,0,0,4,2.0,0.2857142857142857,0.0,0.25
2250,L-Menthone,26447,14073-97-3,CC(C)C1CCC(C)CC1=O,Bitter,Bitterness,Dagan-Wiener2019_(299),1,False,18,10,1,0,0,0,2,0,1,0,0,4,5.0,0.0,0.0,0.05263157894736842
2251,L-Norleucine,21236,327-57-1,CCCCC(N)C(O)=O,Bitter,Bitterness,Shallenberger1993_[403],1,False,14,6,2,1,0,0,0,0,1,0,0,4,2.0,0.14285714285714285,0.0,0.2
2252,L-Norvaline,65098,6600-40-4,CCCC(N)C(O)=O,Bitter,Bitterness,Shallenberger1993_[230],1,False,13,5,2,1,0,0,0,0,1,0,0,4,1.6666666666666667,0.16666666666666666,0.0,0.21428571428571427
2253,Lomefloxacin,3948,98079-51-7,CCN1C=C(C(O)=O)C(=O)c2cc(c(c(c12)F)N1CCNC(C)C1)F,Bitter,Bitterness,Dagan-Wiener2019_(679),1,False,48,11,3,3,0,2,6,6,3,0,0,14,2.75,0.25,0.8571428571428571,0.12244897959183673
2254,L-Phe-L-Gly,6992304,721-90-4,NC(Cc1ccccc1)C(=O)NCC(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Kim2006,1,False,26,5,3,2,0,0,2,6,2,0,0,6,1.25,0.3333333333333333,2.0,0.18518518518518517
2255,L-Phe-L-Gly-L-Gly-L-Phe,3327925,40204-87-3,NC(Cc1ccccc1)C(=O)NCC(=O)NCC(=O)NC(Cc1ccccc1)C(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Kim2006,1,False,51,10,5,4,0,0,4,12,4,0,0,12,1.6666666666666667,0.36363636363636365,2.4,0.17307692307692307
2256,L-Phe-L-Gly-L-Phe-L-Gly,14973963,59005-83-3,NC(Cc1ccccc1)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NCC(O)=O,Bitter,Bitterness,Belitz2009_[36]; Charoenkwan2020; Kim2006,1,False,51,10,5,4,0,0,4,12,4,0,0,12,1.6666666666666667,0.36363636363636365,2.4,0.17307692307692307
2257,L-Phenylalanine,6140,63-91-2,NC(Cc1ccccc1)C(O)=O,Tasteless; Bitter(4); Slightly bitter; Non-sweet,Bitterness,Abegaz2012_[60]; Belitz2009_[35]; Dagan-Wiener2019_(752); Glaser1999_[19]; Kim2006; Shallenberger1993_[230]; Wong2018_[313],5,True,19,3,2,1,0,0,2,6,1,0,0,4,1.0,0.25,2.0,0.15
